Invoice ID,Branch,City,Customer type,Customer_name,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,Male,Female
983-05-4882,A,Nagpur,Normal,Jatin Chauhan,Male,Electronic accessories,84.71,5,21.1775,444.7275,2015-05-20,22:45:10,Ewallet,423.55,4.761904762,21.1775,5.7,Brijesh Sharma,Hema Sahu
318-25-3322,E,Agra,Normal,Hira Gupta,Female,Electronic accessories,79.33,6,23.799,499.779,2015-01-16,13:46:44,Cash,475.98,4.761904762,23.799,4.3,Mukesh Kumar,Mahira Verma
438-64-5877,D,Vadodara,Normal,Qureshi Khan,Male,Food and beverages,82.99,10,41.495,871.395,2018-04-20,08:39:41,Walmart Gift Cards,829.9,4.761904762,41.495,3.2,Deepak Verma,Divya Chauhan
617-19-6289,D,Surat,Normal,Faizan Khan,Male,Health and beauty,27.32,9,12.294,258.174,2022-11-13,14:25:07,Cash,245.88,4.761904762,12.294,1.6,Yash Patel,Ishita Mehta
268-35-8900,C,Vadodara,Member,Lokesh Tiwari,Male,Electronic accessories,15.14,9,6.813,143.073,2017-04-24,02:28:38,Walmart Gift Cards,136.26,4.761904762,6.813,2,Zeeshan Patel,Jiya Sahu
165-34-0361,A,Vadodara,Member,Ria Singh,Female,Health and beauty,42.43,9,19.0935,400.9635,2018-07-01,17:41:32,Credit Card,381.87,4.761904762,19.0935,2.6,Faisal Khan,Ginni Gupta
553-54-0405,D,Surat,Normal,Rahul Sharma,Male,Food and beverages,59.9,4,11.98,251.58,2021-09-19,23:03:46,Walmart Gift Cards,239.6,4.761904762,11.98,5.7,Varun Singh,Nitya Yadav
127-78-5403,A,Lucknow,Normal,Hira Gupta,Female,Food and beverages,52.82,10,26.41,554.61,2016-08-09,16:46:04,Walmart Gift Cards,528.2,4.761904762,26.41,7.2,Deepesh Verma,Divya Chauhan
368-08-7358,C,Bhopal,Normal,Armaan Khan,Male,Health and beauty,43.4,4,8.68,182.28,2019-06-11,22:06:17,Ewallet,173.6,4.761904762,8.68,5.6,Chirag Kapoor,Pihu Gupta
447-22-6474,B,Nashik,Member,Deepak Verma,Male,Electronic accessories,33.66,4,6.732,141.372,2020-04-26,16:59:03,Cash,134.64,4.761904762,6.732,4.5,Lucky Singh,Qamar Yadav
323-48-7806,B,Nagpur,Member,Ishaani Sahu,Female,Clothing,66.64,5,16.66,349.86,2015-12-09,16:00:32,Cash,333.2,4.761904762,16.66,9.5,Rajveer Gupta,Yashi Kapoor
213-85-5316,D,Kochi,Normal,Megha Kapoor,Female,Home and lifestyle,40.96,4,8.192,172.032,2020-03-31,14:35:52,Cash,163.84,4.761904762,8.192,8.6,Omkar Chauhan,Mahira Verma
772-82-2861,A,Indore,Member,Jigyasa Verma,Female,Books,13.48,3,2.022,42.462,2018-05-21,10:51:08,Walmart Gift Cards,40.44,4.761904762,2.022,6.3,Nishant Verma,Hira Gupta
215-40-8267,C,Jaipur,Member,Zara Tiwari,Female,Home and lifestyle,31.16,5,7.79,163.59,2017-12-07,05:51:31,Walmart Gift Cards,155.8,4.761904762,7.79,1.8,Gaurav Tiwari,Eshaan Kapoor
127-76-2770,E,Vadodara,Member,Lakshay Sharma,Male,Clothing,53.27,4,10.654,223.734,2017-03-10,19:29:40,Cash,213.08,4.761904762,10.654,1.4,Himanshu Kapoor,Diya Yadav
812-30-2113,A,Kochi,Normal,Naina Rajput,Female,Electronic accessories,72.24,10,36.12,758.52,2021-04-23,01:04:33,Credit Card,722.4,4.761904762,36.12,2.1,Karthik Kapoor,Tanisha Patel
405-99-3558,A,Ahmedabad,Normal,Myra Patel,Female,Clothing,51.52,5,12.88,270.48,2019-06-26,11:15:27,Credit Card,257.6,4.761904762,12.88,2.3,Parth Kapoor,Jhanvi Mehta
557-72-9933,B,Surat,Normal,Hina Gupta,Female,Books,23.47,2,2.347,49.287,2018-10-04,17:01:21,Ewallet,46.94,4.761904762,2.347,4.3,Deepesh Verma,Gargi Kapoor
519-53-7184,B,Kolkata,Normal,Nitin Singh,Male,Sports and travel,52.92,7,18.522,388.962,2016-11-18,15:38:42,Ewallet,370.44,4.761904762,18.522,7.4,Govind Tiwari,Bhoomi Tiwari
795-78-4594,E,Vishakhapatnam,Member,Pradeep Chauhan,Male,Books,54.43,8,21.772,457.212,2016-03-25,14:37:57,Ewallet,435.44,4.761904762,21.772,9.8,Neeraj Singh,Chandni Joshi
878-18-7204,A,Vadodara,Member,Ishita Mehta,Female,Books,84.6,9,38.07,799.47,2019-01-23,16:55:30,Credit Card,761.4,4.761904762,38.07,2.9,Eklavya Verma,Zaina Chauhan
389-02-9014,C,Surat,Member,Urvashi Joshi,Female,Books,67.07,8,26.828,563.388,2015-03-16,11:07:52,Credit Card,536.56,4.761904762,26.828,5,Jatin Chauhan,Sanya Verma
490-70-0363,E,Chennai,Normal,Ria Singh,Female,Food and beverages,72.23,1,3.6115,75.8415,2015-12-23,02:20:27,Credit Card,72.23,4.761904762,3.6115,5.1,Ishaan Kumar,Vanshika Gupta
562-64-9325,A,Kochi,Member,Keshav Sharma,Male,Electronic accessories,10.32,3,1.548,32.508,2016-09-03,13:05:07,Walmart Gift Cards,30.96,4.761904762,1.548,8.3,Harsh Joshi,Mahira Verma
631-20-1070,C,Bhopal,Normal,Jai Kapoor,Male,Sports and travel,37.93,8,15.172,318.612,2015-05-10,23:35:18,Credit Card,303.44,4.761904762,15.172,1.5,Ishaan Kumar,Riddhi Verma
787-92-7591,C,Nashik,Member,Lavina Yadav,Female,Sports and travel,34.96,5,8.74,183.54,2021-06-09,06:45:37,Cash,174.8,4.761904762,8.74,6.1,Deepesh Verma,Charul Yadav
314-02-0670,E,Mumbai,Normal,Aryan Gupta,Male,Electronic accessories,78.97,5,19.7425,414.5925,2020-01-26,01:00:32,Walmart Gift Cards,394.85,4.761904762,19.7425,7.9,Sunil Verma,Hina Gupta
141-08-7367,B,Vishakhapatnam,Normal,Oishi Tiwari,Female,Clothing,46.6,2,4.66,97.86,2018-12-31,06:57:50,Walmart Gift Cards,93.2,4.761904762,4.66,4.8,Eshan Verma,Myra Patel
909-26-9759,B,Kochi,Normal,Zoya Gupta,Female,Health and beauty,49.68,7,17.388,365.148,2020-11-21,00:46:29,Cash,347.76,4.761904762,17.388,2,Karthik Kapoor,Qiana Tiwari
862-74-3028,D,Hyderabad,Normal,Kashvi Rajput,Female,Food and beverages,57.29,5,14.3225,300.7725,2018-04-06,10:24:11,Credit Card,286.45,4.761904762,14.3225,5.1,Prakash Sahu,Lavanya Sharma
589-00-6170,D,Chennai,Normal,Lalit Yadav,Male,Books,12.24,7,4.284,89.964,2017-07-25,23:01:02,Ewallet,85.68,4.761904762,4.284,8.7,Zain Khan,Bhavna Sharma
651-67-8297,D,Nashik,Member,Faizan Khan,Male,Food and beverages,89.29,4,17.858,375.018,2015-09-09,06:32:13,Credit Card,357.16,4.761904762,17.858,4.5,Eshan Verma,Bhavna Sharma
532-90-1236,E,Indore,Normal,Urvashi Joshi,Female,Clothing,93.35,3,14.0025,294.0525,2018-02-04,01:06:06,Credit Card,280.05,4.761904762,14.0025,9.8,Dev Patel,Kanika Singh
168-26-2011,D,Jaipur,Member,Ayush Sharma,Male,Books,67.69,9,30.4605,639.6705,2023-10-24,16:54:52,Cash,609.21,4.761904762,30.4605,6.7,Bhuvan Chauhan,Devanshi Tiwari
238-62-3374,A,Chennai,Normal,Vanya Gupta,Female,Food and beverages,34.06,7,11.921,250.341,2019-08-15,06:43:45,Ewallet,238.42,4.761904762,11.921,2.1,Karan Joshi,Eshaan Kapoor
706-55-9810,B,Lucknow,Member,Nishant Verma,Male,Electronic accessories,18.27,7,6.3945,134.2845,2020-05-19,16:49:51,Credit Card,127.89,4.761904762,6.3945,3.1,Mohit Sahu,Aaradhya Yadav
379-36-4690,A,Vishakhapatnam,Member,Fatima Joshi,Female,Home and lifestyle,36.56,4,7.312,153.552,2017-10-27,15:43:46,Ewallet,146.24,4.761904762,7.312,5.1,Siddharth Reddy,Vanya Gupta
649-51-6377,C,Chennai,Normal,Kashish Kapoor,Female,Clothing,33.72,3,5.058,106.218,2023-03-29,21:30:43,Cash,101.16,4.761904762,5.058,3.8,Rahul Sharma,Riddhi Verma
265-45-8574,D,Mumbai,Normal,Naveen Sharma,Male,Home and lifestyle,18.94,6,5.682,119.322,2019-05-07,18:38:20,Cash,113.64,4.761904762,5.682,1.5,Sunil Verma,Nitya Yadav
323-16-7476,E,New Delhi,Member,Kashvi Rajput,Female,Books,67.76,2,6.776,142.296,2019-06-01,14:29:53,Ewallet,135.52,4.761904762,6.776,2.5,Ravi Patel,Chandni Joshi
193-11-1930,E,Surat,Member,Divya Chauhan,Female,Food and beverages,74.1,9,33.345,700.245,2019-06-03,01:43:47,Walmart Gift Cards,666.9,4.761904762,33.345,6.8,Jatin Chauhan,Aditi Singh
558-71-8342,E,Kochi,Normal,Urvi Khan,Female,Health and beauty,25.69,4,5.138,107.898,2022-01-23,06:51:45,Cash,102.76,4.761904762,5.138,4.4,Eklavya Verma,Sanya Verma
877-95-7197,A,Chennai,Member,Farhan Khan,Male,Food and beverages,29.88,6,8.964,188.244,2020-11-17,19:08:04,Credit Card,179.28,4.761904762,8.964,9.2,Dev Patel,Urvi Khan
395-82-1984,C,Mumbai,Member,Urvashi Joshi,Female,Sports and travel,90.04,9,40.518,850.878,2023-01-06,23:41:01,Walmart Gift Cards,810.36,4.761904762,40.518,7.1,Yash Patel,Pari Chauhan
159-27-7653,D,Mumbai,Member,Om Prakash Sharma,Male,Sports and travel,80.24,5,20.06,421.26,2017-08-25,14:07:29,Cash,401.2,4.761904762,20.06,4.8,Zeeshan Patel,Oviya Sharma
977-15-7637,C,Lucknow,Member,Gauri Singh,Female,Clothing,85.83,1,4.2915,90.1215,2019-10-13,02:58:35,Walmart Gift Cards,85.83,4.761904762,4.2915,3.9,Ishaan Kumar,Aaradhya Yadav
140-05-2340,A,Indore,Member,Nandini Patel,Female,Sports and travel,85.02,6,25.506,535.626,2016-08-19,18:17:23,Ewallet,510.12,4.761904762,25.506,9.6,Farhan Khan,Dia Mehta
299-39-7446,B,Mumbai,Member,Jagdish Yadav,Male,Clothing,86.95,10,43.475,912.975,2022-10-25,19:06:29,Credit Card,869.5,4.761904762,43.475,7.7,Deepak Verma,Chandni Joshi
573-89-1923,C,Nashik,Member,Yogesh Mehta,Male,Clothing,42.13,2,4.213,88.473,2023-06-02,12:06:05,Cash,84.26,4.761904762,4.213,7.7,Amar Singh,Zara Tiwari
775-13-2494,A,Lucknow,Member,Arnav Patel,Male,Electronic accessories,29.07,7,10.1745,213.6645,2023-02-08,11:32:49,Ewallet,203.49,4.761904762,10.1745,9.7,Tushar Sahu,Prisha Khan
480-79-4159,E,Vishakhapatnam,Member,Karthik Kapoor,Male,Food and beverages,28.91,4,5.782,121.422,2023-11-09,17:42:53,Walmart Gift Cards,115.64,4.761904762,5.782,2.1,Zayd Khan,Kanika Singh
295-88-7454,D,Bangalore,Normal,Aashi Mehta,Female,Books,67.42,4,13.484,283.164,2019-11-21,07:22:32,Walmart Gift Cards,269.68,4.761904762,13.484,7.9,Kunal Gupta,Bhavna Sharma
535-55-1441,B,Chandigarh,Member,Sanya Verma,Female,Health and beauty,31.77,6,9.531,200.151,2018-12-06,19:22:49,Cash,190.62,4.761904762,9.531,3,Gopal Tiwari,Ishaani Sahu
959-88-0619,E,Ahmedabad,Member,Ayush Sharma,Male,Clothing,97.29,5,24.3225,510.7725,2018-05-13,16:03:50,Walmart Gift Cards,486.45,4.761904762,24.3225,6.6,Karthik Kapoor,Elina Chauhan
724-51-8529,E,Chandigarh,Normal,Arnav Patel,Male,Health and beauty,56.59,10,28.295,594.195,2022-03-17,06:51:19,Walmart Gift Cards,565.9,4.761904762,28.295,8.7,Kunal Gupta,Queenie Sharma
976-89-1122,B,Jaipur,Normal,Jiya Sahu,Female,Home and lifestyle,89.42,5,22.355,469.455,2018-06-12,16:04:57,Walmart Gift Cards,447.1,4.761904762,22.355,8.8,Lalit Yadav,Tithira Kapoor
265-03-4943,E,Bhopal,Member,Aditya Singh,Male,Home and lifestyle,18.66,1,0.933,19.593,2015-04-04,14:59:02,Walmart Gift Cards,18.66,4.761904762,0.933,5.9,Chetan Kumar,Gargi Kapoor
693-99-6637,E,Lucknow,Member,Omkar Joshi,Male,Health and beauty,31.18,10,15.59,327.39,2017-10-14,00:27:01,Cash,311.8,4.761904762,15.59,9.8,Neeraj Singh,Kanika Singh
166-64-2490,E,Nagpur,Normal,Leela Yadav,Female,Books,26.55,10,13.275,278.775,2022-09-09,00:15:08,Walmart Gift Cards,265.5,4.761904762,13.275,8.1,Eklavya Verma,Ishita Mehta
402-87-4982,A,Agra,Normal,Eshan Verma,Male,Clothing,41.83,10,20.915,439.215,2020-01-18,14:35:57,Credit Card,418.3,4.761904762,20.915,1.8,Mukesh Kumar,Vanshika Gupta
631-71-0496,C,Kochi,Normal,Chetan Kumar,Male,Books,19.17,3,2.8755,60.3855,2021-09-22,12:36:57,Ewallet,57.51,4.761904762,2.8755,5.9,Rahul Sharma,Urvi Khan
514-96-5862,C,Vishakhapatnam,Normal,Armaan Khan,Male,Sports and travel,28.09,5,7.0225,147.4725,2020-10-20,00:09:36,Cash,140.45,4.761904762,7.0225,2.9,Sahil Gupta,Veda Singh
225-35-1673,D,Chandigarh,Member,Tarun Kumar,Male,Sports and travel,50.57,10,25.285,530.985,2015-08-19,10:08:05,Ewallet,505.7,4.761904762,25.285,7.2,Ravi Patel,Hina Gupta
193-52-2410,B,Nagpur,Normal,Tanuj Mehta,Male,Health and beauty,64.89,3,9.7335,204.4035,2016-06-28,16:27:03,Credit Card,194.67,4.761904762,9.7335,3.8,Vicky Singh,Jiya Sahu
128-57-1747,D,Mumbai,Normal,Yogesh Mehta,Male,Electronic accessories,71.41,8,28.564,599.844,2022-11-15,06:37:37,Walmart Gift Cards,571.28,4.761904762,28.564,6.2,Umar Khan,Hira Gupta
250-21-5063,C,Bhopal,Member,Jatin Chauhan,Male,Clothing,79.06,8,31.624,664.104,2015-01-12,14:35:54,Credit Card,632.48,4.761904762,31.624,8.9,Hrishikesh Kapoor,Mahira Verma
545-24-4163,C,Surat,Member,Qureshi Khan,Male,Sports and travel,34.95,4,6.99,146.79,2017-11-26,18:20:43,Walmart Gift Cards,139.8,4.761904762,6.99,2.1,Sagar Mehta,Queenie Sharma
482-56-4889,C,Agra,Member,Omkar Joshi,Male,Sports and travel,18.02,6,5.406,113.526,2018-08-15,03:02:22,Walmart Gift Cards,108.12,4.761904762,5.406,7.9,Tarun Kumar,Bhavya Tiwari
391-35-2470,E,Agra,Member,Nupur Singh,Female,Food and beverages,16.47,9,7.4115,155.6415,2017-10-14,12:01:27,Ewallet,148.23,4.761904762,7.4115,1.9,Farhan Khan,Bhavya Tiwari
501-47-4186,C,Kochi,Normal,Bhavna Sharma,Female,Books,65.94,9,29.673,623.133,2019-04-23,06:24:18,Cash,593.46,4.761904762,29.673,7.8,Lakshay Sharma,Bhoomi Tiwari
615-42-1939,C,Bhopal,Normal,Trisha Khan,Female,Sports and travel,47.51,7,16.6285,349.1985,2022-09-13,10:57:13,Cash,332.57,4.761904762,16.6285,1.1,Vicky Singh,Divya Chauhan
175-19-6355,D,Vadodara,Normal,Deepak Verma,Male,Sports and travel,70.21,4,14.042,294.882,2020-10-28,21:59:17,Walmart Gift Cards,280.84,4.761904762,14.042,8.6,Jai Kapoor,Nandini Patel
501-40-7997,B,Hyderabad,Normal,Ira Kumar,Female,Sports and travel,67.66,2,6.766,142.086,2015-11-14,01:13:12,Walmart Gift Cards,135.32,4.761904762,6.766,4.6,Farhan Khan,Qamar Yadav
967-26-3677,B,Bhopal,Normal,Ujala Kapoor,Female,Books,57.42,2,5.742,120.582,2020-12-25,01:34:31,Credit Card,114.84,4.761904762,5.742,7.8,Himanshu Kapoor,Oorja Gupta
791-57-1466,B,Surat,Normal,Deepak Verma,Male,Home and lifestyle,39.05,3,5.8575,123.0075,2022-06-30,16:02:26,Cash,117.15,4.761904762,5.8575,3.3,Aarav Kumar,Ujala Kapoor
936-50-3719,D,Bangalore,Normal,Aditi Singh,Female,Home and lifestyle,91.44,2,9.144,192.024,2018-06-07,18:42:21,Ewallet,182.88,4.761904762,9.144,8,Omkar Chauhan,Zara Tiwari
246-91-4554,A,Surat,Member,Lalit Yadav,Male,Clothing,69.62,7,24.367,511.707,2016-01-11,13:13:16,Ewallet,487.34,4.761904762,24.367,4.3,Karan Joshi,Sanya Verma
182-96-5440,C,Mumbai,Member,Trisha Khan,Female,Home and lifestyle,83.46,9,37.557,788.697,2021-09-29,12:34:13,Walmart Gift Cards,751.14,4.761904762,37.557,6.4,Tarun Kumar,Falguni Mehta
279-25-0742,A,Bangalore,Member,Zayd Khan,Male,Books,56.62,7,19.817,416.157,2023-10-05,07:59:44,Credit Card,396.34,4.761904762,19.817,2,Rohit Patel,Ginni Gupta
195-30-3972,B,Kolkata,Normal,Mukesh Kumar,Male,Clothing,73.04,7,25.564,536.844,2020-01-30,16:49:08,Walmart Gift Cards,511.28,4.761904762,25.564,5.9,Mohit Sahu,Lavisha Kapoor
142-42-6365,A,Vishakhapatnam,Member,Ayush Sharma,Male,Electronic accessories,68.2,10,34.1,716.1,2018-02-11,17:41:13,Ewallet,682,4.761904762,34.1,3.2,Tejas Joshi,Ishana Sharma
784-20-6166,A,Nashik,Normal,Brijesh Sharma,Male,Food and beverages,28.81,2,2.881,60.501,2020-05-07,22:30:04,Walmart Gift Cards,57.62,4.761904762,2.881,5.6,Deepak Verma,Bhavika Kapoor
643-90-1145,C,Nagpur,Normal,Qiana Tiwari,Female,Health and beauty,27.79,7,9.7265,204.2565,2018-03-07,14:17:29,Credit Card,194.53,4.761904762,9.7265,4.7,Rohit Patel,Megha Kapoor
569-36-0056,C,Agra,Member,Vanya Gupta,Female,Home and lifestyle,21.31,10,10.655,223.755,2023-10-25,19:55:17,Credit Card,213.1,4.761904762,10.655,9.2,Sagar Mehta,Charul Yadav
122-94-3340,D,Kochi,Member,Ujala Kapoor,Female,Home and lifestyle,50.21,3,7.5315,158.1615,2017-06-13,16:47:21,Ewallet,150.63,4.761904762,7.5315,6.3,Eshan Verma,Saisha Khan
441-17-5302,E,Agra,Member,Mohit Sahu,Male,Health and beauty,20.09,9,9.0405,189.8505,2021-12-28,08:08:23,Cash,180.81,4.761904762,9.0405,7.2,Sahil Gupta,Nupur Singh
362-02-7854,D,Surat,Member,Jhanvi Mehta,Female,Books,22.12,10,11.06,232.26,2021-10-07,07:04:03,Credit Card,221.2,4.761904762,11.06,8.1,Harshit Patel,Jigyasa Verma
305-15-4853,C,Chennai,Normal,Ayush Sharma,Male,Sports and travel,51.36,10,25.68,539.28,2018-12-04,23:39:17,Ewallet,513.6,4.761904762,25.68,2.3,Lucky Singh,Kavya Rajput
935-38-0825,A,Lucknow,Normal,Dia Mehta,Female,Sports and travel,19.35,8,7.74,162.54,2020-10-13,02:02:12,Cash,154.8,4.761904762,7.74,3.3,Ayush Sharma,Divisha Kapoor
169-01-9991,B,Agra,Normal,Jigyasa Verma,Female,Sports and travel,55.13,10,27.565,578.865,2019-07-21,22:57:34,Ewallet,551.3,4.761904762,27.565,7.5,Yogesh Mehta,Oishi Tiwari
617-54-3870,D,Pune,Normal,Himanshu Kapoor,Male,Clothing,46.11,3,6.9165,145.2465,2018-05-06,13:57:50,Cash,138.33,4.761904762,6.9165,6.4,Brijesh Sharma,Nupur Singh
978-23-4702,D,Bhopal,Member,Bhavika Kapoor,Female,Sports and travel,37.63,1,1.8815,39.5115,2019-06-17,11:25:37,Walmart Gift Cards,37.63,4.761904762,1.8815,4.3,Utkarsh Yadav,Upasana Yadav
547-69-5623,A,Surat,Normal,Saanvi Kumar,Female,Sports and travel,80.88,4,16.176,339.696,2017-10-23,15:14:07,Cash,323.52,4.761904762,16.176,5.6,Zayd Khan,Jia Kapoor
692-60-3748,D,Kolkata,Normal,Tushar Sahu,Male,Electronic accessories,40.2,3,6.03,126.63,2016-07-14,12:34:00,Cash,120.6,4.761904762,6.03,4,Zahir Khan,Elina Chauhan
