Invoice ID,Branch,City,Customer type,Customer_name,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating,,Male,Female
130-29-9778,C,Bangalore,Member,Neeraj Singh,Male,Home and lifestyle,46.95,9,21.1275,443.6775,2022-06-06,15:00:19,Cash,422.55,4.761904762,21.1275,1,,Ujjwal Gupta,Hira Gupta
626-26-0304,B,Chandigarh,Normal,Chirag Kapoor,Male,Home and lifestyle,43.57,3,6.5355,137.2455,2020-06-09,03:34:29,Cash,130.71,4.761904762,6.5355,4.4,,Arjun Patel,Falguni Mehta
709-85-6134,D,Bhopal,Member,Falak Patel,Female,Home and lifestyle,29.56,10,14.78,310.38,2016-08-19,00:46:43,Cash,295.6,4.761904762,14.78,3.6,,Kaushal Yadav,Ishana Sharma
331-50-1928,E,Nashik,Normal,Keshav Sharma,Male,Sports and travel,49.04,2,4.904,102.984,2019-12-21,07:34:35,Ewallet,98.08,4.761904762,4.904,8.1,,Tarun Kumar,Parina Patel
235-87-2442,E,Nagpur,Normal,Aditi Singh,Female,Clothing,36.3,1,1.815,38.115,2017-02-14,06:29:55,Walmart Gift Cards,36.3,4.761904762,1.815,7.2,,Prakash Sahu,Hira Gupta
276-51-3719,D,Kolkata,Normal,Yuvraj Yadav,Male,Health and beauty,77.8,3,11.67,245.07,2017-01-27,11:35:23,Credit Card,233.4,4.761904762,11.67,4.6,,Chetan Kumar,Eesha Verma
563-48-7595,D,Ahmedabad,Normal,Aniket Yadav,Male,Food and beverages,23.08,4,4.616,96.936,2020-12-25,10:20:18,Ewallet,92.32,4.761904762,4.616,5.8,,Kunal Gupta,Pari Chauhan
363-47-7514,B,Jaipur,Member,Mohit Sahu,Male,Health and beauty,96.45,1,4.8225,101.2725,2017-11-18,02:06:30,Credit Card,96.45,4.761904762,4.8225,1.8,,Tushar Sahu,Aashi Mehta
585-40-8598,E,Kolkata,Normal,Jatin Chauhan,Male,Home and lifestyle,41,6,12.3,258.3,2022-02-11,19:58:26,Ewallet,246,4.761904762,12.3,5.6,,Yuvraj Yadav,Pari Chauhan
433-17-1948,A,Mumbai,Member,Manoj Sharma,Male,Books,20.13,9,9.0585,190.2285,2023-03-04,06:27:44,Ewallet,181.17,4.761904762,9.0585,4.5,,Sahil Gupta,Leela Yadav
463-37-4703,A,Vadodara,Normal,Uday Sahu,Male,Health and beauty,44.88,5,11.22,235.62,2017-08-04,14:20:53,Credit Card,224.4,4.761904762,11.22,3.5,,Keshav Sharma,Parina Patel
797-43-1660,B,Bangalore,Member,Lakshay Sharma,Male,Clothing,33,9,14.85,311.85,2021-08-31,07:46:51,Credit Card,297,4.761904762,14.85,2.3,,Dev Patel,Sanya Verma
760-81-3882,B,Nagpur,Member,Bhuvan Chauhan,Male,Electronic accessories,18.36,9,8.262,173.502,2017-02-14,15:12:17,Cash,165.24,4.761904762,8.262,4.5,,Ishaan Kumar,Kashvi Rajput
483-00-8437,B,Mumbai,Member,Anushka Yadav,Female,Sports and travel,66.79,10,33.395,701.295,2015-07-27,01:07:00,Cash,667.9,4.761904762,33.395,8.2,,Deepesh Verma,Tanisha Patel
270-79-2454,C,Nagpur,Normal,Tushar Sahu,Male,Electronic accessories,23.16,8,9.264,194.544,2022-03-02,03:40:20,Cash,185.28,4.761904762,9.264,7,,Aniket Yadav,Veda Singh
616-44-3551,E,Bangalore,Normal,Bhavya Tiwari,Female,Books,13.34,7,4.669,98.049,2016-01-20,02:33:53,Cash,93.38,4.761904762,4.669,6.5,,Tarun Kumar,Elina Chauhan
998-10-2620,A,Vishakhapatnam,Member,Inder Rajput,Male,Sports and travel,22.04,5,5.51,115.71,2020-08-16,21:41:05,Cash,110.2,4.761904762,5.51,4.7,,Yash Patel,Chandni Joshi
420-78-3936,A,Agra,Member,Armaan Khan,Male,Books,55.73,3,8.3595,175.5495,2023-10-10,07:21:24,Walmart Gift Cards,167.19,4.761904762,8.3595,10,,Chetan Kumar,Hina Gupta
715-02-9287,B,Lucknow,Member,Oishi Tiwari,Female,Clothing,73.38,5,18.345,385.245,2021-03-06,22:09:37,Credit Card,366.9,4.761904762,18.345,9.7,,Bhushan Sharma,Divya Chauhan
751-92-7724,C,Jaipur,Normal,Ishita Mehta,Female,Food and beverages,75.83,3,11.3745,238.8645,2021-05-26,08:42:28,Ewallet,227.49,4.761904762,11.3745,5.8,,Ishan Verma,Qamar Yadav
388-17-9097,B,Nashik,Normal,Ekta Joshi,Female,Home and lifestyle,15.38,2,1.538,32.298,2015-10-27,11:46:13,Cash,30.76,4.761904762,1.538,3,,Tanuj Mehta,Ira Kumar
850-16-2695,D,Chandigarh,Member,Kunal Gupta,Male,Books,16.4,3,2.46,51.66,2020-01-07,18:48:11,Ewallet,49.2,4.761904762,2.46,3.9,,Zahir Khan,Bhavika Kapoor
603-99-4905,C,Vadodara,Member,Diya Yadav,Female,Home and lifestyle,91.79,1,4.5895,96.3795,2015-01-11,07:28:21,Walmart Gift Cards,91.79,4.761904762,4.5895,6.8,,Omkar Mehta,Jia Kapoor
472-72-6719,E,Indore,Member,Kashish Kapoor,Female,Health and beauty,49.88,5,12.47,261.87,2018-06-27,19:14:57,Walmart Gift Cards,249.4,4.761904762,12.47,2.3,,Javed Khan,Bhavya Tiwari
377-53-4225,A,Surat,Member,Yogesh Mehta,Male,Health and beauty,27.85,10,13.925,292.425,2019-07-10,11:39:08,Ewallet,278.5,4.761904762,13.925,9.7,,Mukesh Kumar,Queenie Sharma
859-19-4107,E,Pune,Normal,Meher Sharma,Female,Food and beverages,73.19,3,10.9785,230.5485,2021-07-22,11:28:58,Walmart Gift Cards,219.57,4.761904762,10.9785,3.5,,Dinesh Yadav,Ananya Patel
651-13-9418,E,Pune,Normal,Manoj Sharma,Male,Electronic accessories,37.41,5,9.3525,196.4025,2018-06-02,07:05:41,Credit Card,187.05,4.761904762,9.3525,2,,Vivek Yadav,Falak Patel
642-95-9955,B,Mumbai,Member,Tanya Rajput,Female,Sports and travel,47.15,5,11.7875,247.5375,2017-08-27,03:17:20,Ewallet,235.75,4.761904762,11.7875,5.4,,Imran Khan,Lavisha Kapoor
304-21-2404,A,Kolkata,Normal,Arjun Patel,Male,Health and beauty,15.01,4,3.002,63.042,2019-01-11,23:47:01,Credit Card,60.04,4.761904762,3.002,2.1,,Tanuj Mehta,Veda Singh
890-40-6313,A,Vadodara,Normal,Myra Patel,Female,Home and lifestyle,58.75,4,11.75,246.75,2018-06-08,19:24:41,Cash,235,4.761904762,11.75,2.3,,Rajveer Gupta,Divya Chauhan
643-93-0393,A,Kochi,Member,Charvi Verma,Female,Home and lifestyle,72.15,7,25.2525,530.3025,2020-12-15,21:48:19,Ewallet,505.05,4.761904762,25.2525,2.5,,Yogesh Mehta,Eshita Singh
332-39-6431,E,New Delhi,Normal,Anika Patel,Female,Electronic accessories,55.82,10,27.91,586.11,2016-09-18,06:12:46,Walmart Gift Cards,558.2,4.761904762,27.91,8.9,,Parth Kapoor,Bela Yadav
209-96-9138,B,Vishakhapatnam,Member,Vanshika Gupta,Female,Food and beverages,16.03,9,7.2135,151.4835,2021-06-10,02:49:44,Credit Card,144.27,4.761904762,7.2135,9.2,,Sahil Gupta,Hira Gupta
760-03-1797,A,Pune,Member,Saisha Khan,Female,Clothing,42.32,1,2.116,44.436,2018-10-15,06:54:53,Walmart Gift Cards,42.32,4.761904762,2.116,9.4,,Rahul Sharma,Anushka Yadav
248-76-4349,E,Kolkata,Member,Megha Kapoor,Female,Electronic accessories,63.68,9,28.656,601.776,2016-07-06,06:40:14,Walmart Gift Cards,573.12,4.761904762,28.656,10,,Naveen Sharma,Naina Rajput
524-15-4346,A,Nagpur,Normal,Omkar Chauhan,Male,Books,43.29,3,6.4935,136.3635,2015-10-26,01:51:11,Ewallet,129.87,4.761904762,6.4935,8,,Jai Kapoor,Lavanya Sharma
928-23-2441,E,Jaipur,Normal,Gargi Kapoor,Female,Books,31.39,2,3.139,65.919,2018-10-17,04:25:28,Credit Card,62.78,4.761904762,3.139,7.4,,Nishant Verma,Veda Singh
693-48-2169,C,Surat,Member,Zain Khan,Male,Clothing,94.69,6,28.407,596.547,2017-05-29,10:34:53,Credit Card,568.14,4.761904762,28.407,5.8,,Brijesh Sharma,Meher Sharma
219-94-2376,A,Agra,Member,Bhoomi Tiwari,Female,Clothing,70.4,8,28.16,591.36,2016-05-13,02:14:46,Cash,563.2,4.761904762,28.16,6.1,,Aditya Singh,Elina Chauhan
153-69-0276,C,Indore,Member,Ekta Joshi,Female,Books,92.12,8,36.848,773.808,2015-03-20,13:04:42,Cash,736.96,4.761904762,36.848,5.7,,Deepesh Verma,Charul Yadav
659-29-6248,C,Nagpur,Normal,Elina Chauhan,Female,Clothing,57.29,10,28.645,601.545,2016-08-28,00:00:00,Walmart Gift Cards,572.9,4.761904762,28.645,7.3,,Umar Khan,Chandni Joshi
834-91-2022,B,Kolkata,Member,Yuvraj Yadav,Male,Home and lifestyle,85.82,7,30.037,630.777,2021-09-21,05:38:34,Walmart Gift Cards,600.74,4.761904762,30.037,9.7,,Mohan Patel,Nupur Singh
556-21-9125,A,Vadodara,Member,Nishant Verma,Male,Food and beverages,33.78,5,8.445,177.345,2017-08-26,15:59:31,Credit Card,168.9,4.761904762,8.445,2.6,,Amar Singh,Chetana Sahu
630-32-6483,E,Bangalore,Normal,Falguni Mehta,Female,Food and beverages,15.94,9,7.173,150.633,2022-04-08,23:35:20,Ewallet,143.46,4.761904762,7.173,4,,Gagan Singh,Tithira Kapoor
309-11-6580,A,Chandigarh,Normal,Zeeshan Patel,Male,Clothing,42.8,5,10.7,224.7,2017-12-11,01:36:46,Walmart Gift Cards,214,4.761904762,10.7,4,,Aryan Gupta,Kashish Kapoor
757-55-9669,E,Mumbai,Member,Urvashi Joshi,Female,Electronic accessories,43.34,4,8.668,182.028,2017-08-04,04:12:44,Ewallet,173.36,4.761904762,8.668,3.6,,Dheeraj Yadav,Qiana Tiwari
727-43-7602,A,Kochi,Member,Eklavya Verma,Male,Clothing,58.51,1,2.9255,61.4355,2016-04-28,13:59:47,Ewallet,58.51,4.761904762,2.9255,9.8,,Brijesh Sharma,Upasana Yadav
237-97-4309,A,Chennai,Normal,Armaan Khan,Male,Food and beverages,77.04,9,34.668,728.028,2023-04-28,04:42:35,Walmart Gift Cards,693.36,4.761904762,34.668,5.8,,Ayush Sharma,Nupur Singh
886-14-6839,E,Chandigarh,Normal,Tushar Sahu,Male,Health and beauty,60.3,1,3.015,63.315,2022-12-17,12:13:01,Cash,60.3,4.761904762,3.015,8.7,,Chetan Kumar,Hina Gupta
748-52-4747,A,Vishakhapatnam,Member,Qureshi Khan,Male,Books,30.23,5,7.5575,158.7075,2023-04-16,08:13:59,Cash,151.15,4.761904762,7.5575,2.4,,Prakash Sahu,Saisha Khan
175-89-1851,A,Surat,Normal,Hrishikesh Kapoor,Male,Clothing,37.42,6,11.226,235.746,2017-04-08,07:56:12,Walmart Gift Cards,224.52,4.761904762,11.226,3.1,,Karthik Kapoor,Yuvika Patel
685-24-7533,B,Agra,Member,Aditya Singh,Male,Home and lifestyle,34.83,4,6.966,146.286,2022-01-08,00:45:10,Ewallet,139.32,4.761904762,6.966,2.5,,Gagan Singh,Bhavika Kapoor
621-84-0313,E,Bhopal,Normal,Javed Khan,Male,Food and beverages,89.62,6,26.886,564.606,2017-11-10,12:59:52,Walmart Gift Cards,537.72,4.761904762,26.886,4.9,,Zayd Khan,Nandini Patel
166-74-1064,E,Kolkata,Normal,Bela Yadav,Female,Electronic accessories,37.58,6,11.274,236.754,2020-11-15,02:06:41,Ewallet,225.48,4.761904762,11.274,7.1,,Deepak Verma,Zoya Gupta
982-31-2851,D,New Delhi,Normal,Ginni Gupta,Female,Electronic accessories,44.04,8,17.616,369.936,2018-01-06,03:47:48,Walmart Gift Cards,352.32,4.761904762,17.616,3.1,,Gagan Singh,Aashi Mehta
776-81-8839,A,Kochi,Normal,Anika Patel,Female,Food and beverages,75.01,8,30.004,630.084,2022-07-17,23:02:29,Credit Card,600.08,4.761904762,30.004,8.6,,Imran Khan,Ishana Sharma
704-76-4391,B,Jaipur,Normal,Tanisha Patel,Female,Electronic accessories,21.6,5,5.4,113.4,2017-02-18,08:21:35,Ewallet,108,4.761904762,5.4,3.1,,Gopal Tiwari,Sanya Verma
176-12-4714,A,Kolkata,Member,Lavanya Sharma,Female,Health and beauty,84.3,7,29.505,619.605,2018-08-15,18:55:39,Cash,590.1,4.761904762,29.505,4.8,,Aarav Kumar,Ishaani Sahu
974-75-2453,A,Bangalore,Normal,Armaan Khan,Male,Health and beauty,72.56,1,3.628,76.188,2018-01-22,21:11:20,Ewallet,72.56,4.761904762,3.628,9.2,,Zeeshan Patel,Aditi Singh
307-65-8684,D,New Delhi,Normal,Nitya Yadav,Female,Health and beauty,82.51,7,28.8785,606.4485,2018-09-04,23:57:40,Ewallet,577.57,4.761904762,28.8785,7.6,,Arjun Patel,Hina Gupta
295-71-2289,D,Kolkata,Member,Arjun Patel,Male,Electronic accessories,97.44,5,24.36,511.56,2015-10-23,06:52:13,Credit Card,487.2,4.761904762,24.36,4.4,,Tejas Joshi,Qiana Tiwari
937-22-6311,C,New Delhi,Normal,Javed Khan,Male,Home and lifestyle,98.85,9,44.4825,934.1325,2022-08-26,01:45:22,Walmart Gift Cards,889.65,4.761904762,44.4825,5.6,,Deepesh Verma,Pari Chauhan
350-14-3485,A,Kolkata,Member,Qureshi Khan,Male,Electronic accessories,62.02,3,9.303,195.363,2017-07-02,07:13:34,Walmart Gift Cards,186.06,4.761904762,9.303,9.3,,Sunil Verma,Rithika Joshi
839-70-5191,C,Kochi,Member,Karthik Kapoor,Male,Home and lifestyle,47.37,7,16.5795,348.1695,2016-03-04,18:25:27,Credit Card,331.59,4.761904762,16.5795,6.4,,Yogesh Mehta,Lavina Yadav
121-76-4812,E,Ahmedabad,Normal,Zoya Gupta,Female,Health and beauty,15.9,6,4.77,100.17,2021-08-17,10:55:25,Walmart Gift Cards,95.4,4.761904762,4.77,2.1,,Neeraj Singh,Kanika Singh
800-18-7649,A,Kochi,Normal,Bela Yadav,Female,Health and beauty,29.31,6,8.793,184.653,2016-12-05,04:01:35,Ewallet,175.86,4.761904762,8.793,9.4,,Qureshi Khan,Kavya Rajput
272-94-3768,E,Jaipur,Normal,Mohit Sahu,Male,Sports and travel,58.37,10,29.185,612.885,2022-06-22,08:42:25,Credit Card,583.7,4.761904762,29.185,2.5,,Faizan Khan,Trisha Khan
406-54-9279,A,Surat,Normal,Ojasvi Tiwari,Female,Clothing,11.55,9,5.1975,109.1475,2019-10-06,18:55:05,Ewallet,103.95,4.761904762,5.1975,6.5,,Parth Kapoor,Ekta Joshi
830-94-5345,E,Mumbai,Member,Nishant Verma,Male,Sports and travel,91.76,8,36.704,770.784,2015-08-23,19:05:45,Walmart Gift Cards,734.08,4.761904762,36.704,7.8,,Rahul Sharma,Naina Rajput
479-40-1904,A,New Delhi,Normal,Brijesh Sharma,Male,Electronic accessories,17.4,2,1.74,36.54,2016-09-22,14:00:28,Cash,34.8,4.761904762,1.74,1.6,,Kunal Gupta,Kashvi Rajput
913-02-4767,A,Agra,Member,Upasana Yadav,Female,Electronic accessories,76.32,8,30.528,641.088,2018-08-06,06:59:10,Credit Card,610.56,4.761904762,30.528,2.6,,Faisal Khan,Lavisha Kapoor
405-87-9360,B,Kochi,Normal,Chhavi Chauhan,Female,Home and lifestyle,66.68,3,10.002,210.042,2018-05-26,03:48:57,Walmart Gift Cards,200.04,4.761904762,10.002,10,,Aniket Yadav,Ekta Joshi
725-92-8618,B,Vishakhapatnam,Normal,Vikrant Tiwari,Male,Home and lifestyle,65.23,2,6.523,136.983,2018-03-19,01:07:32,Ewallet,130.46,4.761904762,6.523,6.7,,Ishaan Kumar,Kashish Kapoor
305-99-8162,E,Kolkata,Normal,Leela Yadav,Female,Home and lifestyle,88.75,3,13.3125,279.5625,2015-05-31,04:23:44,Credit Card,266.25,4.761904762,13.3125,9.9,,Sunil Verma,Myra Patel
985-84-5619,B,Kolkata,Member,Lucky Singh,Male,Books,80.04,1,4.002,84.042,2022-06-08,09:13:04,Ewallet,80.04,4.761904762,4.002,2.4,,Sahil Gupta,Parina Patel
281-71-4781,E,Kochi,Member,Himanshu Kapoor,Male,Food and beverages,46.87,8,18.748,393.708,2023-09-12,14:54:48,Cash,374.96,4.761904762,18.748,4.7,,Abhishek Yadav,Ishaani Sahu
885-20-4534,D,Vishakhapatnam,Member,Eshaan Kapoor,Female,Electronic accessories,54.11,5,13.5275,284.0775,2021-09-11,02:09:58,Walmart Gift Cards,270.55,4.761904762,13.5275,6.8,,Harshit Patel,Ira Kumar
248-11-9431,B,Chandigarh,Member,Kaushal Yadav,Male,Food and beverages,96.34,9,43.353,910.413,2015-09-25,18:37:31,Walmart Gift Cards,867.06,4.761904762,43.353,1.6,,Naveen Sharma,Ojasvi Tiwari
661-95-6176,D,Chennai,Normal,Meher Sharma,Female,Home and lifestyle,80.67,9,36.3015,762.3315,2017-10-21,07:45:24,Credit Card,726.03,4.761904762,36.3015,5,,Farhan Khan,Bhavya Tiwari
268-86-7960,C,Bangalore,Normal,Zeeshan Patel,Male,Food and beverages,38.53,3,5.7795,121.3695,2022-04-18,15:10:29,Ewallet,115.59,4.761904762,5.7795,1.9,,Om Prakash Sharma,Divisha Kapoor
523-16-4874,E,Kochi,Normal,Bhuvan Chauhan,Male,Electronic accessories,47.36,10,23.68,497.28,2019-09-15,10:25:05,Walmart Gift Cards,473.6,4.761904762,23.68,7.4,,Mohan Patel,Yashi Kapoor
260-93-5415,B,Pune,Member,Mohan Patel,Male,Health and beauty,97.01,5,24.2525,509.3025,2020-03-21,18:56:47,Credit Card,485.05,4.761904762,24.2525,6.7,,Zain Khan,Zaina Tiwari
320-00-2237,A,Jaipur,Normal,Bhavna Sharma,Female,Home and lifestyle,86.63,10,43.315,909.615,2016-07-30,10:20:11,Ewallet,866.3,4.761904762,43.315,9,,Brijesh Sharma,Hina Gupta
670-60-9589,E,Hyderabad,Member,Omkar Chauhan,Male,Sports and travel,78.78,8,31.512,661.752,2021-12-15,11:26:33,Walmart Gift Cards,630.24,4.761904762,31.512,2.7,,Chetan Kumar,Ananya Patel
836-77-2477,D,Jaipur,Normal,Anushka Yadav,Female,Electronic accessories,41.2,10,20.6,432.6,2015-03-01,20:27:11,Ewallet,412,4.761904762,20.6,4.8,,Vivek Yadav,Trisha Khan
378-42-9510,A,Vishakhapatnam,Member,Lavina Yadav,Female,Books,20.48,4,4.096,86.016,2020-03-03,05:25:14,Credit Card,81.92,4.761904762,4.096,9.5,,Harsh Joshi,Anushka Yadav
527-65-9784,D,Kolkata,Member,Deepesh Verma,Male,Home and lifestyle,81.81,3,12.2715,257.7015,2023-08-13,11:13:29,Walmart Gift Cards,245.43,4.761904762,12.2715,2.3,,Rohit Patel,Charul Yadav
267-17-2030,A,Jaipur,Normal,Ekta Joshi,Female,Clothing,67.64,4,13.528,284.088,2015-05-04,15:23:33,Ewallet,270.56,4.761904762,13.528,3,,Jatin Chauhan,Riddhi Verma
135-78-8100,B,Jaipur,Member,Zoya Gupta,Female,Home and lifestyle,96.86,2,9.686,203.406,2021-01-28,11:30:49,Ewallet,193.72,4.761904762,9.686,7.8,,Jagdish Yadav,Tanisha Patel
487-22-1662,D,Surat,Normal,Keshav Sharma,Male,Clothing,89.3,5,22.325,468.825,2021-08-24,01:55:43,Credit Card,446.5,4.761904762,22.325,7,,Sahil Gupta,Fatima Joshi
648-30-4017,B,Indore,Normal,Anushka Yadav,Female,Food and beverages,85.8,7,30.03,630.63,2015-03-22,05:54:01,Walmart Gift Cards,600.6,4.761904762,30.03,4.6,,Deepesh Verma,Myra Patel
707-51-0867,B,Chandigarh,Member,Gitanjali Sharma,Female,Electronic accessories,64.35,9,28.9575,608.1075,2023-03-14,15:17:17,Walmart Gift Cards,579.15,4.761904762,28.9575,9.1,,Pradeep Chauhan,Ishita Mehta
755-97-2785,C,Indore,Normal,Kanika Singh,Female,Health and beauty,41.7,1,2.085,43.785,2022-04-27,23:46:19,Credit Card,41.7,4.761904762,2.085,2,,Kaushal Yadav,Riddhi Verma
729-03-6595,A,Agra,Normal,Elina Chauhan,Female,Health and beauty,63.48,5,15.87,333.27,2015-05-22,14:53:55,Cash,317.4,4.761904762,15.87,9.2,,Yuvraj Yadav,Zoya Gupta
587-72-2930,A,Indore,Normal,Fatima Joshi,Female,Books,29.81,3,4.4715,93.9015,2017-08-15,12:52:25,Ewallet,89.43,4.761904762,4.4715,1.1,,Siddharth Reddy,Lavina Yadav
119-65-4696,E,Kochi,Normal,Kashvi Rajput,Female,Food and beverages,17.22,4,3.444,72.324,2023-05-24,05:06:33,Cash,68.88,4.761904762,3.444,4.3,,Omkar Joshi,Naina Rajput
710-24-8438,C,Hyderabad,Member,Hitesh Yadav,Male,Home and lifestyle,84.31,5,21.0775,442.6275,2021-06-29,20:00:17,Cash,421.55,4.761904762,21.0775,7.9,,Chirag Kapoor,Veda Singh
462-89-9739,B,Bhopal,Normal,Jai Kapoor,Male,Home and lifestyle,57.54,4,11.508,241.668,2022-01-13,10:52:49,Credit Card,230.16,4.761904762,11.508,6.1,,Vicky Singh,Ujala Kapoor
914-81-3924,E,Nashik,Normal,Aditya Singh,Male,Home and lifestyle,11.62,3,1.743,36.603,2022-10-26,12:06:52,Walmart Gift Cards,34.86,4.761904762,1.743,6.1,,Omkar Chauhan,Yashi Kapoor
386-00-8749,C,Vadodara,Normal,Kashvi Rajput,Female,Electronic accessories,97.64,2,9.764,205.044,2018-05-26,10:24:23,Ewallet,195.28,4.761904762,9.764,6.2,,Qureshi Khan,Gauri Singh
141-49-2235,D,Bangalore,Normal,Ria Singh,Female,Health and beauty,57.44,4,11.488,241.248,2017-05-08,21:20:07,Ewallet,229.76,4.761904762,11.488,4.6,,Mohan Patel,Oviya Sharma
180-74-0398,E,Pune,Member,Sahil Gupta,Male,Food and beverages,49.33,1,2.4665,51.7965,2015-02-07,02:13:50,Cash,49.33,4.761904762,2.4665,8.3,,Karthik Kapoor,Qamar Yadav
612-95-6062,B,Lucknow,Normal,Rithika Joshi,Female,Books,53.13,5,13.2825,278.9325,2019-04-03,04:07:59,Walmart Gift Cards,265.65,4.761904762,13.2825,5.4,,Pradeep Chauhan,Riddhi Verma
169-13-7767,A,Bangalore,Normal,Meher Sharma,Female,Clothing,73.18,3,10.977,230.517,2022-04-30,09:45:27,Credit Card,219.54,4.761904762,10.977,7.1,,Raghav Patel,Kavya Rajput
